139	2005	46	1	-.1560178	1	1958	-.1364462	.2247991	.4049222	.0856839	.4485389	11.4214	11.62766	10.58085	10.89548	10.22575	12.52328	0	-13.70674	.1085757	0	.6243632	.0191996	0	0	0
139	2007	48	1	-.2083827	1	1958	-.2124726	-.0906235	-.1865627	-.0955921	1.069554	11.49401	11.74806	10.61739	10.82106	10.23864	12.49832	0	-13.70674	.1085757	0	.2946205	.0859304	0	0	0
139	2009	50	1	-.0419247	1	1958	.0290471	-.271404	-.4480476	-.3186086	.5531122	11.45949	11.67537	10.62021	10.79685	10.25246	12.41091	0	-13.70674	.1085757	0	-.1720623	.0339586	0	0	0
139	2011	52	1	-.3325752	1	1958	-.5754522	-.7120252	-.8661227	-.8051337	-5.839895	11.45672	11.66071	10.55834	10.71243	10.19936	12.44322	0	-13.70674	.1085757	1	-.97209	-.0453974	0	0	0
139	2013	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	2015	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	2017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	2007	26	1	-.3024199	0	1980	-.3407283	-.4288711	-.6606802	-.3299671	.3521142	10.81565	11.02806	9.902637	10.13445	9.567017	11.14361	0	.3246513	.1394825	0	-.535569	.0206376	0	0	0
143	2009	28	1	-.1145989	0	1980	-.0817038	-.1771635	-.3832054	-.0194873	1.525324	10.81849	10.99767	9.806113	10.01216	9.478545	11.07654	0	.3246513	.1394825	0	-.2115333	.04062	0	0	0
143	2011	30	1	-.1960768	0	1980	-.1793583	-.1809338	-.017987	-.1187467	.6566582	10.85258	10.98799	9.939437	10.14431	9.629756	11.73269	0	.3246513	.1394825	0	-.2643704	-.0632377	0	0	0
143	2013	32	1	-.2956688	0	1980	-.2824219	-.3976001	-.2316841	-.3624325	1.489007	10.92408	11.07205	10.07365	10.21833	9.783879	11.53625	0	.3246513	.1394825	0	-.373937	-.045592	0	0	0
143	2015	34	1	-.0303205	0	1980	.0013732	-.3819324	-.313001	-.3609718	.4276274	10.95343	11.14168	10.18538	10.36045	9.907498	11.80314	0	.3246513	.1394825	0	-.2342064	.0165365	0	0	0
143	2017	36	1	-.1553135	0	1980	-.1583349	-.4065532	-.5021762	-.3584694	-.1891107	11.00203	11.2123	10.11248	10.26533	9.848294	12.04661	0	.3246513	.1394825	0	-.4193909	.0345933	0	0	0
147	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
